,label,text,cleaned_text
5123,0,Est à la maison avec un pied médiocre,maison pied diocre
5124,0,"J'ai sommeil, ma tête est mal et ma gorge me fait mal et je veux rentrer à la maison",sommeil mal gorge fait mal veux rentrer maison
5125,0,"C'était une excellente idée, je l'ai invitée au marché de Queen Vic avec moi le vendredi. Cela s'est avéré que c'était bon vendredi et qu'il était fermé.",tait excellente id invit march queen vic vendredi cela av tait bon vendredi tait ferm
5126,0,En espérant que mon chien s'améliore mieux !!! Elle devait aller au chien de bière hier soir,esp rant chien am liore mieux devait aller chien bi re hier soir
5127,0,Étude d'étude. Il semble être sans fin. Des tests tout le temps.,tude tude semble tre sans fin tests tout temps
5128,0,"Oui, je sais qu'ils se rendent bientôt aux États-Unis, mais je ne pouvais pas y aller, c'est pendant la semaine en philly",oui sais rendent bient tats unis pouvais aller pendant semaine philly
5129,0,vomir. Urgh,vomir urgh
5130,0,Vous devriez vraiment mettre l'URL de votre site Web sur votre profil de Twitter. M'a pris un moment pour le trouver.,devriez vraiment mettre url site web profil twitter pris moment trouver
5131,0,"Tu me manques, tu es réveillé? Le temps de poke déjà à vos patients!",manques veill temps poke patients
5132,0,going to starbucks!! then school  first period is french. zut! je n'a pas fait mes devoirs francais.,going to starbucks then school first period is french zut fait devoirs francais
5133,0,Nous sommes censés obtenir tesco dans les états mais rien dans ma région encore.,cens obtenir tesco tats rien gion encore
5134,0,"Quiconque est comme une superstar peut utiliser ustream.tv pour diffuser en direct. Apparemment, mon imac est trop lourd pour y porter",quiconque comme superstar peut utiliser ustream tv diffuser direct apparemment imac trop lourd porter
5135,0,"Je ne trouve toujours pas mon téléphone, et je ne peux pas l'appeler, parce qu'il est mort",trouve toujours phone peux appeler parce mort
5136,0,Le déjeuner était décevant,jeuner tait cevant
5137,0,Des cas comme sandra cantu me cassez mon coeur ... aussi la raison pour laquelle je suis protecteur de mes filles,cas comme sandra cantu cassez coeur aussi raison laquelle protecteur filles
5138,0,N'est pas un lapin heureux. Les soi-disant amis sont partis et ont ruiné mes chances sur ce projet!,lapin heureux soi disant amis partis ruin chances projet
5139,0,"Serait fantastique si mon prêt à domicile n'était pas corrigé. Tout le monde se frotte les mains avec cette réduction de taux d'intérêt, sauf pour moi",fantastique si pr domicile tait corrig tout monde frotte mains cette duction taux int sauf
5140,0,"Personne à mon nouveau travail sait que c'est mon anniversaire, donc malheureusement, je ne vois pas de gros cookies dans mon avenir.",personne nouveau travail sait anniversaire donc malheureusement vois gros cookies avenir
5141,0,"La ""poubelle"" & quot; La solution ne fonctionne pas! Le tweet se trouve dans les index et se propage, même s'il disparaît de ma liste personnelle",poubelle quot solution fonctionne tweet trouve index propage dispara liste personnelle
5142,0,Si désolé pour votre perte ... une autre chose que nous semblons avoir en commun.,si sol perte autre chose semblons avoir commun
5143,0,"Awww mais 300 est aussi beaucoup = d oh mon Dieu, savez-vous ce qui se passe avec nick?",awww aussi beaucoup oh dieu savez passe nick
5144,0,Je ne suis pas jalouse de mes amis avec les iphones. je ne suis pas! ...je ne suis pas vraiment...,jalouse amis iphones vraiment
5145,0,Je suis désolé. Espérons que ça va s'améliorer.,sol esp rons va am liorer
5146,0,"C'est vrai bébé boo, c'est vrai ... je dois me charger parce que mon bb ne mérite pas de voir les barres jaunes ou rouges ...",vrai boo vrai dois charger parce bb rite voir barres jaunes rouges
5147,0,"Il est trop tôt pour être à l'école ... il est 6h50, ugh ....",trop tre cole ugh
5148,0,"Vient de réveiller upp [: fromage sur un toast. Yummmm. Je veux porter mon spongebob teeshibut, je ne peux pas le trouver",vient veiller upp fromage toast yumm veux porter spongebob teeshibut peux trouver
5149,0,Est-ce vendredi pour l'instant,vendredi instant
5150,0,J'ai raté la fin de j'aime l'argent,rat fin aime argent
5151,0,Baston ... ça suce le mec. {{Envoyer des pensées heureuses à votre façon}},baston suce mec envoyer pens heureuses fa
5152,0,"Ce n'est pas du pain de viande. Aller avec tarte ... alors, vous avez dit cela, il y a 2 heures. Omg dès que j'ai déconnecté, vous êtes passé. typique",pain viande aller tarte alors dit cela heures omg connect pass typique
5153,0,"Mr twitter, qu'est-ce que tu fais? Je ne peux plus envoyer de messages directs!",mr twitter fais peux plus envoyer messages directs
5154,0,Je suis malade ... ces petits gars des publicités de mucinex lancent une fête dans ma poitrine.,malade petits gars publicit mucinex lancent poitrine
5155,0,La société pour animaux ne fonctionne pas,soci animaux fonctionne
5156,0,J'ai juste pleuré quand Blair a été expulsé. Poooooor blair. mais c'est d'accord. Elle va à yale et tout va bien.,juste pleur quand blair expuls poooooor blair accord va yale tout va bien
5157,0,"Coincé à la maison, je regarde la voie vers de nombreux programmes de patrouille frontalière ... en train de regarder une Nouvelle-Zélande maintenant. Qu'est-ce que maf?",coinc maison regarde voie vers nombreux programmes patrouille frontali re train regarder nouvelle lande maintenant maf
5158,0,Ahh ... nourriture ... classe,ahh nourriture classe
5159,0,"Mon dvd hdd est mort a repris le nouveau topfield tf71000hdp avec l'autorisation de la femme, bien sûr",dvd hdd mort repris nouveau topfield tf hdp autorisation femme bien
5160,0,"Bonjour ... j'aimerais que ce soit plus gentil à l'extérieur, mais c'est Boston pour toi",bonjour aimerais plus gentil ext rieur boston
5161,0,Où est le printemps?,printemps
5162,0,Va aller à l'école dans environ 40 minutes,va aller cole environ minutes
5163,0,"Vous savez, je ne sais pas comment les gens peuvent supporter mon manque de capacité d'orthographe. J'ai juste regardé quelques messages et j'ai gâché un mot.",savez sais comment gens peuvent supporter manque capacit orthographe juste regard quelques messages ch mot
5164,0,Vous obtiendrez plus de l'emporter sur les briseurs,obtiendrez plus emporter briseurs
5165,0,"Se prépare, puis école! Trop tôt",pr pare puis cole trop
5166,0,Je rentre chez moi de prendre lynsey à l'aéroport. Il fait froid et neige entendre. Je pense qu'ils ont dit que le haut aujourd'hui n'était que dans les années 20.,rentre chez prendre lynsey roport fait froid neige entendre pense dit haut aujourd hui tait ann
5167,0,"Je déteste notre élève enseignant, madame. Rouleaux",teste ve enseignant madame rouleaux
5168,0,Même - a eu un matin improductif aussi.,matin improductif aussi
5169,0,"Merci pour le lien, le gardera pour la prochaine fois que j'avais déjà commandé des lunettes",merci lien gardera prochaine fois command lunettes
5170,0,"Assis dans le bureau seul, tous mes collègues m'ont abandonné",assis bureau seul tous coll gues abandonn
5171,0,Il fait froid dans le a aussi,fait froid aussi
5172,0,"Je ne comprends toujours pas, pouvez-vous me mettre au courant, s'il vous plaît?",comprends toujours pouvez mettre courant pla
5173,0,Est-ce que cela ne va pas si je dis que je l'ai déjà manqué? Car je fais ...,cela va si dis manqu car fais
5174,0,"Gaaah maintenant, j'ai monter dans la tête. Je pensais avoir pris l'habitude",gaaah maintenant monter pensais avoir pris habitude
5175,0,"Malheureusement, non, c'est dans la section non-nkotb, je tente toujours de comprendre mon spin-off.",malheureusement non section non nkotb tente toujours comprendre spin off
5176,0,Je ne sais pas si cela fonctionnerait !! C'est donc 64757 $ pour voler vers l'ouest! Je veux bien que ...,sais si cela fonctionnerait donc voler vers ouest veux bien
5177,0,Il n'y a aucun nk à jouer avec,aucun nk jouer
5178,0,L'écart de Idayu !! et mon téléphone est plié !!,cart idayu phone pli
5179,0,toutes nos félicitations!! Je suis content que le travail soit bien pour vous! À propos de l'absence de grignoter ... peut-être que vous pouvez obtenir des collations de qualité dans,toutes licitations content travail bien propos absence grignoter peut tre pouvez obtenir collations qualit
5180,0,"Oh, je ressens la même chose aujourd'hui",oh ressens chose aujourd hui
5181,0,Qu'est-ce que le ... n'a pas eu le temps de tweeter depuis plus de 24 heures!,temps tweeter depuis plus heures
5182,0,Hsm3 a été créée ici un jour avant la première de nos. Le seul moment qui s'est passé,hsm cr ici jour avant premi re seul moment pass
5183,0,"Malade, j'ai envie de mourir ... mais je ne vais pas, parce que je t'aime.",malade envie mourir vais parce aime
5184,0,Les yeux nuisent,yeux nuisent
5185,0,"Je l'avais auparavant, mais je ne sais pas si c'est sur ce téléphone que je vérifierai avec toi avant alors, nous allons descendre pour le week-end je pense!",auparavant sais si phone rifierai avant alors allons descendre week end pense
5186,0,Hmmm le twitter que j'ai envoyé depuis mon téléphone la nuit dernière n'a pas été posté,hmm twitter envoy depuis phone nuit derni re post
5187,0,Erf ne peut pas l'écouter au travail,erf peut couter travail
5188,0,Mais ... il ne vient pas avec une lampe de poche,vient lampe poche
5189,0,J'aimerai mais je suis au travail maintenant,aimerai travail maintenant
5190,0,Ce monde suce,monde suce
5191,0,Bien que je me sens comme de la merde ... je suis tellement désolé,bien sens comme merde tellement sol
5192,0,Cherché un café sur le tooting commun selon une suggestion. S'est retrouvé dans le mauvais,cherch caf tooting commun selon suggestion retrouv mauvais
5193,0,Je veux voir saw 5 !!!!!!! Mhhhh je ne sais pas quand il est disponible en Allemagne,veux voir saw mhhhh sais quand disponible allemagne
5194,0,Travaillez bientôt,travaillez bient
5195,0,Notre tempête a progressé,temp progress
5196,0,"Supposons que je préfère faire un autre post, j'ai été légèrement en retard",supposons pr re faire autre post rement retard
5197,0,Je suis désireux pour le long week-end ...,sireux long week end
5198,0,im superrr fatigué ce matin je veux le petit déjeuner!,im superrr fatigu matin veux petit jeuner
5199,0,Zut! J'ai manqué l'homme Twitter! Est-ce qu'il y a quelque chose en ligne que je pourrais le regarder phil? Quel était son accord?,zut manqu homme twitter quelque chose ligne pourrais regarder phil quel tait accord
5200,0,"Je suis tellement ennuyé que je n'ai rien à faire, je souhaite que mes amis soient occupés",tellement ennuy rien faire souhaite amis occup
5201,0,Je me suis imposé la tête sur les grilles de fer,impos grilles fer
5202,0,J'aimerais être à jakarta pour l'anniversaire de Shayna le jeudi,aimerais tre jakarta anniversaire shayna jeudi
5203,0,Mon cerveau fait mal. Parler de la numérisation est très compliqué,cerveau fait mal parler num risation tr compliqu
5204,0,Tu n'aimeras pas cette chanson lmao (smh) c'est tellement embarrassant mais il fait froid et de la neige sur le terrain espérons que vous appréciez le d,aimeras cette chanson lmao tellement embarrassant fait froid neige terrain esp rons appr ciez
5205,0,Je ne peux pas trouver mon sposhoes était prêt à partir pour mon premier circuit en plein air en 2009.,peux trouver sposhoes tait pr partir premier circuit plein air
5206,0,"Avoir de la difficulté à se concentrer; Mon chat, comment est-il sorti? Manqué depuis un jour. Il est littéralement un chat effrayant plus il fait tellement froid.",avoir difficult concentrer chat comment sorti manqu depuis jour litt ralement chat effrayant plus fait tellement froid
5207,0,"Verser une larme pour ""gran torino"" Un autre millésime de la série de films Clint Eastwood",verser larme gran torino autre mill sime rie films clint eastwood
5208,0,Se préparer à aller à la réunion ..... ouais !!,pr parer aller union ouais
5209,0,"Beau printemps, il est en ohio - il neige. Cependant, aucune accumulation n'est prévue. Il faut que je m'en remets au gré demain grâce à Dieu!",beau printemps ohio neige cependant aucune accumulation pr vue faut remets gr demain gr dieu
5210,0,Juste été à l'opéra pour voir la première mondiale de Star Trek ... mais l'a manqué,juste op ra voir premi re mondiale star trek manqu
5211,0,"Presque à l'école. Plus d'erbs. Et je dois apporter mon sac à dos, et un tableau publicitaire et un gâteau pour un projet. Cela peut ne pas se dérouler bien.",presque cole plus erbs dois apporter sac dos tableau publicitaire teau projet cela peut rouler bien
5212,0,"Aw, ça suce.",aw suce
5213,0,Merci pour votre attention. Aucun dommage physique. J'étais sur le point de profiter de quelque malatang quand j'ai trouvé mon portefeuille pour toujours disparu.,merci attention aucun dommage physique tais point profiter quelque malatang quand trouv portefeuille toujours disparu
5214,0,"Les doigts croisés pour vous peuvent, ce sont des nouvelles terribles",doigts crois peuvent nouvelles terribles
5215,0,J'ai eu un bavardage avec un mec de l'île de jeudi aujourd'hui. Et maintenant il y a des tas de palmiers ....... et frangipani ..... et dugong ...,bavardage mec jeudi aujourd hui maintenant tas palmiers frangipani dugong
5216,0,Le dîner le plus ennuyeux jamais! Je déteste être coincé dans la maison qui veut de la nourriture agréable et ne pas en avoir !! Humeur malaise,ner plus ennuyeux jamais teste tre coinc maison veut nourriture agr able avoir humeur malaise
5217,0,"Je suis tellement ennuyé mais il fait soleil pour une fois, mais je peux dire que ça va pleuvoir",tellement ennuy fait soleil fois peux dire va pleuvoir
5218,0,Reila m'a réveillé vers 3h30 et je ne suis toujours pas allé au lit car elle est endormie sur moi,reila veill vers toujours all lit car endormie
5219,0,"Juste vu 'petite grande planète' pour  11.99, je viens de dépenser  38.99.",juste vu petite grande plan viens penser
5220,0,"Je me suis réveillé pour trouver de la neige, j'ai dû gratter ma voiture et c'est 30 degrés !!! Je me sens malade et ma famille disney si mauvaise",veill trouver neige gratter voiture degr sens malade famille disney si mauvaise
5221,0,et ici,ici
5222,0,je connais! Le pauvre doit avoir eu tellement peur! Toutes ces choses énormes arrivent vers elle!,connais pauvre doit avoir tellement peur toutes choses normes arrivent vers
5223,0,Un sommeil accidentel devait conduire ce matin / regarde le soleil. Le papier à 5 pages pour se terminer en une heure. Oh joie.,sommeil accidentel devait conduire matin regarde soleil papier pages terminer heure oh joie
5224,0,Comment est-il déjà 1 heure? Pas assez fini,comment heure assez fini
5225,0,Les examens aspirent,examens aspirent
5226,0,"À partir de maintenant, il n'est toujours pas encore",partir maintenant toujours encore
5227,0,"Est à mi-chemin ""mille splendides soleils"" Et pense déjà que c'est génial ... et tellement triste",mi chemin mille splendides soleils pense nial tellement triste
5228,0,Il neige ... ne doit plus être dit!,neige doit plus tre dit
5229,0,Urgh - regarder à l'extérieur - c'est le pays des merveilles de l'hiver à nouveau,urgh regarder ext rieur pays merveilles hiver nouveau
5230,0,Le voyage au château s'est transformé en un voyage aller-retour de 60 milles avec les enfants malades à l'arrière de la voiture,voyage ch teau transform voyage aller retour milles enfants malades arri re voiture
5231,0,Souhaite qu'il ait apporté quelques gâteries au chocolat au travail.,souhaite apport quelques teries chocolat travail
5232,0,La neige me rend vraiment triste,neige rend vraiment triste
5233,0,J'ai passé toute la nuit dernière à me réveiller toutes les 30 secondes parce que j'étais nerveux à propos de l'inscription,pass toute nuit derni re veiller toutes secondes parce tais nerveux propos inscription
5234,0,"Merci, je viens de briser ce bloc d'écriture en bois. Que j'utilise habituellement lors de la sketching ... et l'écriture sur le lit ... ou la détente sur la chaise.",merci viens briser bloc criture bois utilise habituellement lors sketching criture lit tente chaise
5235,0,La boisson a explosé dans mon sac,boisson explos sac
5236,0,Btw ... a aimé votre billet de baseball ... c'est vraiment le meilleur moment de l'année ... a été déçu l'ouvreur de soie rouge a été ravi ...,btw aim billet baseball vraiment meilleur moment ann ouvreur soie rouge ravi
5237,0,Cette semaine la semaine dernière j'étais à Paris,cette semaine semaine derni re tais paris
5238,0,Dc demain ... je ne suis pas prêt!,dc demain pr
5239,0,a un rhume.,rhume
5240,0,Pouah. Je dois attendre toute une journée pour voir mon bébé. Et je travaille 5 pour fermer aujourd'hui. viens me rendre visite,pouah dois attendre toute journ voir travaille fermer aujourd hui viens rendre visite
5241,0,Ma femme de chambre ......... oh je la déteste: s je suppose qu'elle a des alzheimers qu'elle ne connaissait même pas mon nom,femme chambre oh teste suppose alzheimers connaissait nom
5242,0,"Souhaitant ne pas être au travail, et de préférence au lit ... dormir",souhaitant tre travail pr rence lit dormir
5243,0,Bloqué hors de mon compte Outlook pour la 3ème fois en 3 jours,bloqu hors compte outlook fois jours
5244,0,Sur mon chemin à skool tard en tant qu'inf nd je ne sens pas gud,chemin skool tard tant inf nd sens gud
5245,0,Pourquoi les sims ne fonctionnent-ils jamais sur mon ordinateur portable? Pourquoiyyy? quelqu'un m'aide,pourquoi sims fonctionnent jamais ordinateur portable pourquoiyyy quelqu aide
5246,0,"Tout de suite pour faire un travail scolaire, snooze xx",tout suite faire travail scolaire snooze xx
5247,0,Violence: bain de sang dans landgericht landshut ... l'Allemagne n'est plus en sécurité,violence bain sang landgericht landshut allemagne plus curit
5248,0,Le mien aussi et je ne peux pas le récupérer,mien aussi peux cup rer
5249,0,Je ne suis pas excité pour le week-end annuel à la plage.,excit week end annuel plage
5250,0,"Saviez-vous que je n'ai pas joué mes 360 dans plus d'une semaine, je ne peux tout simplement pas trouver le temps maintenant",saviez jou plus semaine peux tout simplement trouver temps maintenant
5251,0,Est à la maison de Sydney mais n'a pas ramené de beignets,maison sydney ramen beignets
5252,0,"C'est la soirée ici en Inde! En ce moment, étudier pour les examens!",soir ici inde moment tudier examens
5253,0,"Eeek, je veux lire maintenant, mais je ne pourrai plus tard, je serai là plus tard * je ne peux pas attendre *",eeek veux lire maintenant pourrai plus tard plus tard peux attendre
5254,0,Continue d'avoir des rêves avant de me réveiller que slingplayer pour iphone a été libéré! toujours rien...,continue avoir ves avant veiller slingplayer iphone lib toujours rien
5255,0,"Doit emmener ses enfants à l'arrêt de bus, alors préparez-vous au travail!",doit emmener enfants arr bus alors pr parez travail
5256,0,- oeufs !!! Pour ma soeur et mes parents. Je ne suis pas si sûr que je vais revenir ...,oeufs soeur parents si vais revenir
5257,0,Je manque d'aller à l'école,manque aller cole
5258,0,"Je suis vraiment tellement dévasté. putain, oui. hahaha. :X",vraiment tellement vast putain oui hahaha
5259,0,Bonjour le monde ! C'est tôt pour être au travail!,bonjour monde tre travail
5260,0,Le grand slam de Hanley m'a donné un bon premier jour dans le baseball fantastique ... dommage qu'il soit contre les nats,grand slam hanley donn bon premier jour baseball fantastique dommage contre nats
5261,0,Ne le déteste-t-il pas lorsque votre salaire est réduit de 10 p. 100 et vous devez annuler vos vacances au camp et vous vous souvenez de miss leonard sweet speak.,teste lorsque salaire duit devez annuler vacances camp souvenez miss leonard sweet speak
5262,0,Son seul mardi magnifique! N'a même pas encore atteint le milieu de la semaine,seul mardi magnifique encore atteint milieu semaine
5263,0,Je pense que ma vie est horrible,pense vie horrible
5264,0,moi aussi ? Qu'est-ce qui ne va pas ?,aussi va
5265,0,Martin et sam ne seront plus au foot six cette année,martin sam plus foot six cette ann
5266,0,Devrais-je faire une course ou devrais-je faire ma lessive? ou les deux? Il faut encore travailler tonite ...,devrais faire course devrais faire lessive deux faut encore travailler tonite
5267,0,Smasta + 24 = dent ébréchée,smasta dent br ch
5268,0,Essayer de compléter le site web .... de longues journées,essayer compl ter site web longues journ
5269,0,J'espère que ça s'est bien passé!,esp re bien pass
5270,0,Un matin couvert de neige ... en avril. Tellement déprimant,matin couvert neige avril tellement primant
5271,0,Php jouant encore une fois ... venez travailler vous petit. ****,php jouant encore fois venez travailler petit
5272,0,Bien que j'ai oublié mon céleri,bien oubli leri
5273,0,Où peut-on obtenir un pistolet aux guimauves? Je ne pense pas que vous pouvez les obtenir en Irlande !!!,peut obtenir pistolet guimauves pense pouvez obtenir irlande
5274,0,Est sur le point d'étudier pour sa prochaine biologie de cours,point tudier prochaine biologie cours
5275,0,Je viens d'avoir mon ciabatta préféré de brie et de canneberge ... oubliez de le faire grillé même si,viens avoir ciabatta pr brie canneberge oubliez faire grill si
5276,0,Content que mon ordinateur s'arrête au hasard; Ce n'était pas très propice au travail -,content ordinateur arr hasard tait tr propice travail
5277,0,La nuit dernière a sucé ... la perte des tigres et msu perdues mais au moins les ailes rouges ont gagné,nuit derni re suc perte tigres msu perdues moins ailes rouges gagn
5278,0,J'ai aimé kutner,aim kutner
5279,0,Regarde un mur tomber et protégeant un mauvais retour des rigeurs d'un autre broyage quotidien,regarde mur tomber prot geant mauvais retour rigeurs autre broyage quotidien
5280,0,"Merci chérie ... Nous avons eu encore deux tremblements aujourd'hui, je vais bien, mais les pauvres de l'aquila sont vraiment en difficulté",merci ch rie encore deux tremblements aujourd hui vais bien pauvres aquila vraiment difficult
5281,0,"Bonjour les tweeters ... n'ont pas été très récemment ... trop occupé, espérons que vous allez bien!",bonjour tweeters tr cemment trop occup esp rons allez bien
5282,0,Et la neige est toujours là! J'ai l'école aujourd'hui!,neige toujours cole aujourd hui
5283,0,Sur le chemin de la maison du travail. Je dois me reposer parce que je travaille ce soir.,chemin maison travail dois reposer parce travaille soir
5284,0," 356 pour améliorer ma voiture mal bien, bien pire, des choses se produisent - quelqu'un a-t-il eu des travaux bizarres pour Meeee? Lol x",am liorer voiture mal bien bien pire choses produisent quelqu travaux bizarres meeee lol
5285,0,Je veux rentrer du travail. Je suis malade. -_- mes jambes hu,veux rentrer travail malade jambes hu
5286,0,Je dois me m'habiller et aller au travail aujourd'hui ... mais fais-je un modèle nu tous les tues / thurs nite jusqu'au 7 mai en union au cc,dois habiller aller travail aujourd hui fais mod nu tous tues thurs nite jusqu mai union cc
5287,0,Omg suis-je un harceleur ou quoi? J'ai un convoque 1 face avec moi ... à travers ton Twitter bradiekins & lt; - haha,omg harceleur quoi convoque face travers twitter bradiekins lt haha
5288,0,Pensant en Italie. Désolé,pensant italie sol
5289,0,"Je suis fatigué de mes congés, pourquoi?",fatigu cong pourquoi
5290,0,Revenir dans la marche des choses au travail. J'aimerais être chez moi avec mes filles.,revenir marche choses travail aimerais tre chez filles
5291,0,"Désolé, je ne peux pas tonite je repasse et je t'élabore ... puis le poudrage",sol peux tonite repasse labore puis poudrage
5292,0,"très agréable!!! Tu es une jolie jeune femme! Mais je ne suis pas un perdant ... ""en soutenant le l like that & quot; Lol!",tr agr able jolie jeune femme perdant soutenant like that quot lol
5293,0,1 heure de travail ... puis passer le reste de la journée avec ma petite fille malade,heure travail puis passer reste journ petite fille malade
5294,0,Est très fatigué et n'a pas d'énergie car elle a le froid,tr fatigu nergie car froid
5295,0,Every1's wrkin,every wrkin
5296,0,Trop malade pour être ici,trop malade tre ici
5297,0,"Le nouveau plan de dépenses est très pratique (plus d'intelligence et de guerre irrégulière (terrorisme)), des emplois restants sont perdus ...",nouveau plan penses tr pratique emplois restants perdus
5298,0,"Hey not bad lol & gt; & lt; Eh bien, j'écris des notes et des notes et plus de notes puis je leur renvoie ... n'es-tu pas si ça va même fonctionner",hey not bad lol gt lt eh bien cris notes notes plus notes puis renvoie si va fonctionner
5299,0,~ Yay ~ va au plastique le jeudi,yay va plastique jeudi
5300,0,Donc il est arrivé à 78 hier ... a attelé le record! Aujourd'hui ... à propos de chaud ... environ 75. ça se passe comme l'été! mais pas pour longtemps,donc arriv hier attel record aujourd hui propos chaud environ passe comme longtemps
5301,0,Se dirigea vers sfo pour un vol tôt à San Diego. Naissances déjà. sniff sniff.,dirigea vers sfo vol san diego naissances sniff sniff
5302,0,Ne sont-ils pas toujours? Souvenez-vous du collège. La connexion «privée» utilisée pour bloquer tout bon.,toujours souvenez coll ge connexion priv utilis bloquer tout bon
5303,0,Une glorieuse journée ensoleillée et j'ai mal à la tête,glorieuse journ ensoleill mal
5304,0,Veut être un développeur et non un suppoengineer,veut tre veloppeur non suppoengineer
5305,0,Ne veulent pas étudier aujourd'hui. Je veux empiler mes valises et partir. Pourrait-il pire,veulent tudier aujourd hui veux empiler valises partir pourrait pire
5306,0,Cilla est tombé de la scène en train de danser au tambour aiken dans le dernier spectacle,cilla tomb sc train danser tambour aiken dernier spectacle
5307,0,"6ème année à 1re année, ok. 1re année à deuxième année? Mmm. . . Du 2e au troisième? Ohmieffingawd! Je suis si vieux! Ah munna manque l'internet.",ann re ann ok re ann deuxi ann mm troisi ohmieffingawd si vieux ah munna manque internet
5308,0,C'est ce qui s'est passé au crépuscule et il se passera dans la nouvelle lune à nouveau,pass cr puscule passera nouvelle lune nouveau
5309,0,"- continuez à perdre le compte, pensez-vous à 176 xx",continuez perdre compte pensez xx
5310,0,C'est drôle parce que c'est vrai ...,dr parce vrai
5311,0,avec mtoooo friooooo!,mtoooo friooooo
5312,0,Se préparant à des contre-interrogatoires ... très nerveux,pr parant contre interrogatoires tr nerveux
5313,0,Oh mec !! c'est trop dur! Je ne peux pas avoir de contact téléphonique,oh mec trop dur peux avoir contact phonique
5314,0,Mais je les aime toujours,aime toujours
5315,0,ensoleillement...!! Lavage du séchage. Essayant de garder les garçons occupés ... mais tout le désir de faire est de se déguiser en pyjama et de jouer à l'halo ... !!,ensoleillement lavage chage essayant garder gar ons occup tout sir faire guiser pyjama jouer halo
5316,0,Dans le train ... jour 2 ... 2 autres à faire ... pas de café aujourd'hui,train jour autres faire caf aujourd hui
5317,0,J'aimerais pouvoir voir Eddie! Jamais dans le davenport,aimerais pouvoir voir eddie jamais davenport
5318,0,Je viens de travailler il y a une demi-heure ..... souhaitant être encore au lit,viens travailler demi heure souhaitant tre encore lit
5319,0,Dit aww. Maintenance ang pet society.,dit aww maintenance ang pet society
5320,0,Je viens de perdre tous mes courriels! pas impressionné,viens perdre tous courriels impressionn
5321,0,"Ceci est gâché, peut-être pour bloquer la caisse d'enfilage avec n'importe quel service qui, à & amp; t, va offrir",ceci ch peut tre bloquer caisse enfilage importe quel service amp va offrir
5322,0,Quelqu'un utilise-t-il un troupeau? Mes comptes & amp; Les informations sur les services dans la barre latérale ont disparu. Quelqu'un sait-il les récupérer? Pas d'aide du troupeau,quelqu utilise troupeau comptes amp informations services barre lat rale disparu quelqu sait cup rer aide troupeau
5323,0,La banque royale d'Écosse effectue des tonnes de redondances techniques. Plus de concurrence pour moi alors,banque royale cosse effectue tonnes redondances techniques plus concurrence alors
5324,0,Glorieuse journée ensoleillée et je suis coincé au travail,glorieuse journ ensoleill coinc travail
5325,0,Ma radio ne veut pas travailler ce matin. C'est trop calme sans ça.,radio veut travailler matin trop calme sans
5326,0,"J'aurais aimé, mais Twitter nixed animation c'est grand public 4 ceux qui l'ont.",aim twitter nixed animation grand public ceux
5327,0,"L'isolement social modifie la réponse neuroinflammatoire, ce qui entraîne une élévation des niveaux de Il-6 chez les patients atteints d'AVC ... ça fait mal d'être seul",isolement social modifie ponse neuroinflammatoire entra vation niveaux chez patients atteints avc fait mal tre seul
5328,0,Pourquoi je ne suis pas à la plage avec ana et claudia?,pourquoi plage ana claudia
5329,0,... si seulement je ne me sentais pas paralysé aujourd'hui. Je peux à peine bouger mon épaule et mon cou,si seulement sentais paralys aujourd hui peux peine bouger paule cou
5330,0,Oh non...! C'est un délai de remboursement; Plus de 4 cm de reçus,oh non lai remboursement plus cm re us
5331,0,"Visiter ce week-end est le musée de l'ordinateur ouvert le samedi, la dernière fois que je suis venu, il a été fermé",visiter week end mus ordinateur ouvert samedi derni re fois venu ferm
5332,0,Cela explique probablement pourquoi je ne l'aime pas. Je déteste les cailloux fruités.,cela explique probablement pourquoi aime teste cailloux fruit
5333,0,"Oui, je tweet beaucoup, mais je me demande pourquoi vous ne répondez pas. Avez-vous également supprimé votre compte Facebook?",oui tweet beaucoup demande pourquoi pondez galement supprim compte facebook
5334,0,Chantelllll. Je vais pleurer maintenant.,chantelllll vais pleurer maintenant
5335,0,"Avait d'autres choses à faire après avoir fini ici hier soir, plutôt au lit avec de la sauce au curry ou des pois mushy?",autres choses faire apr avoir fini ici hier soir plut lit sauce curry pois mushy
5336,0,Va fonctionner.,va fonctionner
5337,0,"Ouch, j'ai mordu le côté de ma bouche",ouch mordu bouche
5338,0,"Est affamé, mais rien ne semble attrayant dans mon réfrigérateur",affam rien semble attrayant frig rateur
5339,0,Regarde les filles aux bonbons ...... pourquoi ne puis-je pas entrer dans une vidéo ...... six d'entre elles utilisent principalement des filles américaines,regarde filles bonbons pourquoi puis entrer vid six entre elles utilisent principalement filles am ricaines
5340,0,Je vous déteste. Pourquoi me faites-vous si tôt?,teste pourquoi faites si
5341,0,Depuis combien de temps est-il parti? J'espère qu'il rentre à la maison bientôt ...,depuis combien temps parti esp re rentre maison bient
5342,0,": Tellement, maintenant que tout le monde sait ce que je fais avec ma vie ici, au twitter, à quoi devrais-je parler dans une conversation normale?",tellement maintenant tout monde sait fais vie ici twitter quoi devrais parler conversation normale
5343,0,"La carte postale du jury - j'étais trop, mais je ne pouvais pas voler à Calgary.",carte postale jury tais trop pouvais voler calgary
5344,0,Être à la fois un procrastinateur et un perfectionniste est une combinaison terrible pour l'université,tre fois procrastinateur perfectionniste combinaison terrible universit
